@relation segment-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute region-pixel-count numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {brickface,sky,foliage,cement,window,path,grass}

@data
0.011858,0.791667,0,0,1,0.093156,0.001693,0.11677,0.002254,0.374388,0.343598,0.445508,0.328136,0.525391,0.559102,0.223909,0.445508,0.308859,0.163976,path
0.924901,0.770833,0,0,0,0.057034,0.001344,0.049689,0.000828,0.329462,0.304701,0.388071,0.290724,0.583985,0.48818,0.280836,0.388071,0.294238,0.164079,path
0.972332,0.679167,0,0.333333,0,0.106464,0.002703,0.070808,0.001115,0.391687,0.360616,0.469808,0.338268,0.517579,0.596927,0.170778,0.469808,0.323021,0.170386,path
0.486166,0.75,0,0,0,0.119772,0.002761,0.073292,0.00202,0.416474,0.385738,0.495582,0.361652,0.511718,0.607565,0.159392,0.495582,0.313611,0.170703,path
0.913043,0.575,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.075099,0.5125,0,0,0,0.022814,0.00009,0.013665,0.000174,0.020656,0.008104,0.04271,0.009353,0.775391,0.23877,0.495256,0.04271,0.829233,0.154184,window
0.747036,0.7375,0,0,0,0.068441,0.001577,0.050932,0.001285,0.346502,0.32577,0.409425,0.299298,0.607422,0.513002,0.218217,0.409425,0.309236,0.17932,path
0.474308,0.379167,0,0.333333,0,0.10076,0.00187,0.027329,0.000621,0.360187,0.343598,0.413107,0.319563,0.632812,0.468085,0.265655,0.413107,0.2694,0.177573,cement
0.438735,0.429167,0,0,0,0.024715,0.000063,0.014907,0.000032,0.036664,0.047812,0.040501,0.021824,0.941406,0.154846,0.468691,0.044183,0.534392,0.361065,brickface
0.296443,0.7875,0,0,0,0.095057,0.000786,0.096894,0.00208,0.392978,0.367909,0.461708,0.343725,0.560547,0.55201,0.201139,0.461708,0.296836,0.173124,path
0.003953,0.779167,0,0.333333,0,0.030418,0.000626,0.043478,0.000979,0.084947,0.070503,0.069956,0.114575,0.740234,0.07565,0.79127,0.108247,0.415772,0.891075,grass
0.636364,0.616667,0,0,0,0.074145,0.000968,0.049689,0.00105,0.18203,0.183955,0.195876,0.165238,0.826172,0.237588,0.447818,0.195876,0.202846,0.210121,cement
0.450593,0.716667,0,0,0,0.026616,0.000388,0.044721,0.001058,0.126259,0.102107,0.114875,0.16134,0.656251,0.102837,0.829222,0.15243,0.392364,0.9354,grass
0.711462,0.433333,0,0,0,0.007605,0.00003,0.032298,0.000887,0.925643,0.898703,0.963178,0.910365,0.36914,0.528369,0.425047,0.963178,0.152134,0.108087,sky
0.27668,0.35,0,0,0,0.072243,0.00366,0.059627,0.002565,0.066357,0.034846,0.102356,0.058457,0.623048,0.316785,0.518026,0.102356,0.698902,0.101398,foliage
0.355731,0.179167,0,0,0,0.028517,0.000412,0.018634,0.000475,0.76685,0.713939,0.842414,0.736553,0.234376,0.673759,0.322581,0.842414,0.229674,0.118197,sky
0.454545,0.833333,0,0,0,0.058935,0.001139,0.036025,0.001232,0.095791,0.081037,0.081738,0.124707,0.734375,0.082742,0.785578,0.11782,0.375346,0.90305,grass
0.853755,0.558333,0,0,0,0.019011,0.000164,0.016149,0.000045,0.036922,0.046191,0.043446,0.021044,0.927734,0.167849,0.4611,0.046392,0.564153,0.334265,brickface
0.035573,0.745833,0,0,0,0.091255,0.007036,0.055901,0.001916,0.229797,0.213938,0.272459,0.199531,0.681641,0.387706,0.347248,0.272459,0.305705,0.173315,path
0.086957,0.7375,0,0,0,0.057034,0.000493,0.165217,0.026847,0.213272,0.200162,0.250368,0.186282,0.707032,0.356974,0.371917,0.250368,0.284148,0.174251,path
0.351779,0.941667,0,0,0,0.08365,0.001339,0.06087,0.001932,0.154919,0.128039,0.130339,0.206546,0.626953,0.046099,0.948767,0.195139,0.413746,0.901061,grass
0.086957,0.183333,0,0,0,0.076046,0.003705,0.039752,0.000566,0.163439,0.158023,0.206185,0.123149,0.779297,0.37234,0.277039,0.206185,0.43507,0.215433,brickface
0.426877,0.270833,0,0,0,0.051331,0.000697,0.008696,0.000236,0.360962,0.34765,0.407953,0.32346,0.656251,0.439716,0.288425,0.407953,0.250705,0.178413,cement
0.027668,0.283333,0,0,0,0.043726,0.002304,0.047205,0.000374,0.117222,0.126418,0.139175,0.084957,0.900391,0.26123,0.337761,0.139175,0.422337,0.269257,brickface
0.304348,0.241667,0,0,0,0.051331,0.001154,0.036025,0.001039,0.169636,0.160454,0.215759,0.129384,0.75,0.390071,0.277039,0.215759,0.431547,0.208657,brickface
0.43083,0.3375,0,0.333333,0,0.064639,0.004063,0.050932,0.002546,0.051898,0.023501,0.083947,0.045206,0.65039,0.294327,0.527514,0.083947,0.759012,0.100184,foliage
0.098814,0.333333,0,0.333333,0,0.068441,0.002196,0.057143,0.00156,0.13762,0.144247,0.162739,0.104442,0.875,0.281323,0.33017,0.162739,0.394157,0.25248,brickface
0.549407,0.4375,0,0,0,0.032319,0.000288,0.019876,0.000053,0.154144,0.155591,0.186303,0.118472,0.832031,0.319149,0.311195,0.186303,0.398448,0.2325,brickface
0.533597,0.854167,0,0.333333,0,0.095057,0.001339,0.06087,0.002153,0.105087,0.083468,0.087629,0.144193,0.681641,0.068558,0.859581,0.13623,0.441675,0.901786,grass
0.885375,0.970833,0,0,0,0.11597,0.002213,0.067081,0.001097,0.085464,0.075364,0.061856,0.120031,0.771484,0.034279,0.827325,0.113402,0.480149,0.85158,grass
0.047431,0.575,0,0,0,0.030418,0.000792,0.02236,0.000898,0.038472,0.029984,0.058174,0.025721,0.798828,0.231679,0.483871,0.058174,0.588163,0.175165,brickface
0.996047,0.266667,0,0,0,0.022814,0.000269,0.019876,0.000278,0.617353,0.525122,0.768041,0.545595,0,1,0.026566,0.768041,0.378682,0.137445,sky
0.857708,0.566667,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.754941,0.95,0,0.333333,0,0.085551,0.002454,0.050932,0.000943,0.105603,0.089141,0.096466,0.130943,0.71875,0.108747,0.759014,0.123711,0.344304,0.935271,grass
0.956522,0.345833,0,0,0,0.022814,0.000314,0.004969,0.000021,0.008262,0.001621,0.021355,0.000779,0.822266,0.192671,0.523719,0.021355,0.977778,0.164651,window
0.897233,0.75,0,0,0,0.04943,0.000626,0.052174,0.00086,0.343146,0.320908,0.401325,0.302415,0.597656,0.489362,0.265655,0.401325,0.289582,0.16985,path
0.56917,0.6625,0,0,0,0.043726,0.000579,0.027329,0.000621,0.114382,0.093193,0.111929,0.137178,0.681641,0.143026,0.740038,0.129603,0.346719,0.978362,grass
0.905138,0.629167,0,0,0,0.057034,0.001084,0.021118,0.000414,0.120837,0.100486,0.105302,0.156663,0.685547,0.08156,0.834914,0.148011,0.382522,0.912921,grass
0.363636,0.9375,0,0.333333,0,0.060837,0.002719,0.044721,0.000673,0.087271,0.069692,0.071429,0.12081,0.716797,0.072104,0.819734,0.114138,0.447247,0.898846,grass
0.335968,0.7,0,0,0,0.068441,0.001293,0.079503,0.002218,0.352441,0.333874,0.411634,0.307092,0.621095,0.496454,0.2315,0.411634,0.296547,0.180318,path
0.652174,0.704167,0,0,0,0.04943,0.001598,0.163975,0.033149,0.21921,0.209077,0.250368,0.195635,0.726563,0.329787,0.396584,0.250368,0.252953,0.173148,path
0.304348,0.204167,0,0,0,0.015209,0.000209,0.017391,0.000278,0.765302,0.726095,0.849777,0.712394,0.333984,0.716312,0.157495,0.849777,0.223364,0.148459,sky
0.70751,0.7,0,0,0,0.077947,0.002528,0.101864,0.005247,0.247354,0.228525,0.292341,0.217458,0.654298,0.403073,0.349147,0.292341,0.301166,0.163981,path
0.588933,0.6125,0,0,0,0.074145,0.001647,0.031056,0.000302,0.058869,0.051054,0.081001,0.042868,0.796875,0.248227,0.459203,0.081001,0.503086,0.186277,cement
0.486166,0.629167,0,0.333333,0,0.047529,0.001139,0.044721,0.000641,0.069972,0.058347,0.096466,0.053001,0.765625,0.271868,0.451613,0.096466,0.479931,0.171747,cement
0.537549,0.566667,0,0.333333,0,0.053232,0.001285,0.045963,0.002033,0.189776,0.149919,0.256259,0.157443,0.521485,0.492907,0.333966,0.256259,0.468165,0.142087,cement
0.810277,0.191667,0,0,0,0.036122,0.000198,0.019876,0.000246,0.852828,0.811992,0.921207,0.818394,0.292969,0.659574,0.288425,0.921207,0.198924,0.126417,sky
0.26087,0.520833,0,0,0,0.230038,0.003739,0.059627,0.002306,0.108185,0.06564,0.167894,0.085736,0.529296,0.440898,0.409867,0.167894,0.660813,0.124667,foliage
0.581028,0.754167,0,0.333333,0,0.136882,0.002199,0.110559,0.002789,0.405113,0.377634,0.477172,0.354637,0.539063,0.570922,0.19165,0.477172,0.299308,0.170945,path
0.703557,0.216667,0,0,0,0.03422,0.000521,0.13913,0.004094,0.736127,0.675852,0.81664,0.707715,0.191406,0.690307,0.337761,0.81664,0.248136,0.113198,sky
0.70751,0.541667,0,0,0,0.001901,0.000137,0.001242,0.000098,0.000258,0,0.000736,0,0.871094,0.130024,0.57685,0.000736,0.111111,0.160731,window
0.660079,0.008333,0,0.333333,0,0.045627,0.000448,0.029814,0.000289,0.909114,0.872775,0.963914,0.884642,0.306641,0.607565,0.358634,0.963914,0.177191,0.116589,sky
0.988142,0.675,0,0.333333,0,0.074145,0.00185,0.053416,0.000892,0.395819,0.363858,0.474227,0.342945,0.509765,0.59929,0.174573,0.474227,0.318366,0.16855,path
0.909091,0.470833,0,0,0,0.117871,0.015088,0.040994,0.004641,0.020914,0.010535,0.039028,0.011691,0.791016,0.219858,0.510436,0.039028,0.895369,0.156579,foliage
0.754941,0.608333,0,0,0,0.036122,0.000512,0.017391,0.000118,0.127808,0.101297,0.114138,0.167576,0.638673,0.092199,0.863378,0.158321,0.418184,0.927855,grass
0.509881,0.379167,0,0,0,0.24905,0.074413,0.21118,0.065582,0.100181,0.073744,0.13402,0.089634,0.648437,0.314421,0.497153,0.13402,0.575126,0.112579,foliage
0.272727,0.1375,0,0,0.5,0.08365,0.002112,0.052174,0.001543,0.85464,0.816856,0.907217,0.833981,0.314453,0.583924,0.388994,0.907217,0.181821,0.111611,sky
0.422925,0.416667,0,0,0,0.019011,0.000164,0.057143,0.000278,0.026594,0.029984,0.036819,0.012471,0.888672,0.183215,0.474383,0.036819,0.715608,0.271943,brickface
0.936759,0.445833,0,0,0,0.011407,0.000179,0.017391,0.000053,0.034857,0.045381,0.041237,0.017927,0.9375,0.166667,0.45351,0.044183,0.617063,0.337949,brickface
0.747036,0.391667,0,0,0,0.064639,0.002315,0.048447,0.00121,0.318875,0.300648,0.373343,0.278253,0.634765,0.465721,0.267553,0.373343,0.295992,0.17737,cement
0.86166,0.2875,0,0,0,0.070342,0.002926,0.065838,0.000782,0.100956,0.082658,0.134757,0.082619,0.707032,0.314421,0.440228,0.134757,0.43286,0.153201,window
0.513834,0.929167,0,0,0,0.028517,0.000303,0.019876,0.000438,0.040021,0.029173,0.029455,0.061574,0.78125,0.086288,0.734345,0.058174,0.556614,0.886386,grass
0.624506,0.416667,0,0,0,0.015209,0.000075,0.013665,0.00011,0.041312,0.055916,0.045655,0.022603,0.964844,0.158392,0.440228,0.05081,0.581349,0.367486,brickface
0.826087,0.920833,0,0,0,0.062738,0.001217,0.03354,0.001242,0.061451,0.047812,0.047864,0.088854,0.753906,0.076832,0.776091,0.083947,0.491388,0.887697,grass
0.454545,0.720833,0,0,0,0.076046,0.002136,0.237267,0.032521,0.221018,0.209887,0.251841,0.198752,0.71875,0.328605,0.406072,0.25405,0.250721,0.140244,path
0.640316,0.829167,0,0,0,0.053232,0.000549,0.03354,0.000693,0.082624,0.068071,0.05891,0.121589,0.740234,0.033097,0.859581,0.114875,0.48874,0.861028,grass
0.482213,0.716667,0,0,0,0.038023,0.000657,0.141615,0.026641,0.224891,0.214749,0.259204,0.197973,0.72461,0.346336,0.371917,0.259204,0.266436,0.181653,path
0.245059,0.033333,0,0,0,0.08365,0.001196,0.032298,0.000639,0.315002,0.277148,0.389543,0.272018,0.49414,0.561466,0.250475,0.389543,0.355227,0.154084,cement
0.616601,0.875,0,0,0,0.036122,0.000652,0.027329,0.000448,0.084431,0.074554,0.053755,0.126266,0.773438,0,0.880455,0.119293,0.54918,0.832838,grass
0.916996,0.616667,0,0,0,0.085551,0.000527,0.028571,0.001135,0.046218,0.037277,0.06701,0.032736,0.792969,0.23877,0.478178,0.06701,0.541667,0.176802,cement
0.335968,0.758333,0,0,0,0.112167,0.001666,0.049689,0.001305,0.428093,0.391411,0.507364,0.378799,0.464844,0.611111,0.199241,0.507364,0.299579,0.158198,path
0.73913,0.745833,0,0,0,0.06654,0.000984,0.045963,0.000796,0.340822,0.322528,0.397643,0.297738,0.626953,0.482269,0.248577,0.397643,0.292307,0.179024,path
0.229249,0.454167,0,0,0,0.074145,0.002003,0.032298,0.001349,0.132972,0.076986,0.21944,0.09509,0.423828,0.57565,0.296014,0.21944,0.681266,0.137571,foliage
0.652174,0.4125,0,0,0.5,0.020913,0.000243,0.047205,0.001656,0.204235,0.167747,0.268041,0.171472,0.541016,0.483451,0.33017,0.268041,0.431825,0.145904,window
0.13834,0.041667,0,0,0,0.03422,0.000807,0.029814,0.000353,0.905245,0.880068,0.944774,0.886199,0.388671,0.533097,0.398481,0.944774,0.153497,0.114958,sky
0.644269,0.3,0,0.333333,0,0.085551,0.006129,0.034783,0.000566,0.461918,0.439222,0.527982,0.413093,0.554688,0.555555,0.201139,0.527982,0.260329,0.172007,cement
0.628458,0.4125,0,0,0,0.028517,0.000697,0.009938,0.000196,0.220501,0.198541,0.260677,0.198752,0.640626,0.373522,0.409867,0.260677,0.307444,0.14502,window
0.035573,0.208333,0,0.333333,0,0.076046,0.003212,0.069565,0.005183,0.132198,0.136143,0.16053,0.098207,0.857422,0.295509,0.324478,0.16053,0.419522,0.245886,brickface
0.992095,0.791667,0,0,0,0.157795,0.005541,0.124224,0.00418,0.28092,0.26094,0.324742,0.253312,0.634765,0.405437,0.364326,0.324742,0.275368,0.146951,path
0.466403,0.708333,0,0.333333,0,0.026616,0.000757,0.073292,0.001162,0.149239,0.120746,0.130339,0.196414,0.617187,0.072104,0.916508,0.185567,0.409551,0.917741,grass
0.671937,0.733333,0,0,0.5,0.100761,0.001745,0.059627,0.001754,0.337208,0.316045,0.39838,0.292283,0.607422,0.502364,0.235294,0.39838,0.306725,0.176952,path
0.142292,0.479167,0,0,0,0.013308,0.000063,0.009938,0.000182,0.040279,0.054295,0.044919,0.021824,0.960938,0.159574,0.442125,0.049337,0.581349,0.36357,brickface
0.501976,0.4375,0,0,0,0.026616,0.000702,0.018634,0.000665,0.013685,0.001621,0.033137,0.004677,0.78125,0.224586,0.512334,0.033137,0.970238,0.14905,foliage
0.284585,0.7625,0,0,0,0.110266,0.002354,0.103106,0.002421,0.423704,0.389789,0.504418,0.370225,0.486328,0.617021,0.168881,0.504418,0.309253,0.16646,path
0.592885,0.566667,0,0,0,0.015209,0.000433,0.016149,0.000077,0.042086,0.041329,0.061119,0.022603,0.853516,0.229314,0.434535,0.063328,0.652248,0.259905,brickface
0.798419,0.454167,0,0,0,0.114068,0.003944,0.095652,0.006682,0.344437,0.327391,0.393225,0.308651,0.634765,0.444445,0.301708,0.393225,0.263467,0.170743,cement
0.909091,0.079167,0,0,0.5,0.024715,0.000718,0.067081,0.002017,0.049058,0.034846,0.07732,0.032736,0.753906,0.275414,0.457305,0.07732,0.613718,0.168706,window
0.150198,0.529167,0,0,0,0.038023,0.000506,0.053416,0.001182,0.380843,0.358185,0.442562,0.33671,0.582031,0.515366,0.239089,0.442562,0.280911,0.171687,cement
0.071146,0.216667,0,0,0,0.043726,0.001587,0.047205,0.002233,0.145882,0.143436,0.184094,0.10756,0.806641,0.346336,0.29222,0.184094,0.44725,0.222935,brickface
0.683794,0.433333,0,0,0,0.08365,0.003436,0.081988,0.008848,0.205526,0.168558,0.265832,0.176928,0.53711,0.466903,0.360531,0.265832,0.421493,0.139703,window
0.146245,0.25,0,0,0,0.024715,0.000495,0.019876,0.000519,0.851796,0.812801,0.916787,0.819173,0.306641,0.643026,0.301708,0.916787,0.194316,0.125735,sky
0.177866,0.933333,0,0,0,0.06654,0.001856,0.038509,0.002578,0.07591,0.055105,0.061856,0.110678,0.697266,0.078014,0.829222,0.104566,0.520399,0.907145,grass
0.612648,0.0875,0,0,0,0.026616,0.000164,0.058385,0.000751,0.950169,0.946518,0.969806,0.931409,0.529296,0.44799,0.398481,0.969806,0.113055,0.129194,sky
0.747036,0.629167,0,0,0,0.072243,0.004018,0.3118,0.1119,0.288149,0.255268,0.338733,0.265783,0.539063,0.439716,0.402277,0.340206,0.298471,0.093004,path
0.494071,0.541667,0,0,0,0.047529,0.001363,0.019876,0.000598,0.022721,0.003241,0.05081,0.011691,0.72461,0.268321,0.497153,0.05081,0.953086,0.133194,foliage
0.225296,0.033333,0,0,0,0.055133,0.000422,0.03354,0.000922,0.905761,0.882497,0.94551,0.884642,0.402344,0.534279,0.383302,0.94551,0.151812,0.11904,sky
0.774704,0.458333,0,0,0,0.741447,0.017508,0.021118,0.000653,0.286084,0.273096,0.327687,0.254091,0.683594,0.395981,0.332069,0.327687,0.280578,0.177462,cement
0.407115,0.4625,0,0,0,0.015209,0.00003,0.01118,0.00012,0.044668,0.059157,0.047864,0.02728,0.962891,0.153664,0.449715,0.053755,0.520062,0.374347,brickface
0.316206,0.6125,0,0,0,0.096958,0.001154,0.032298,0.001272,0.146657,0.122367,0.192194,0.121589,0.648437,0.381797,0.388994,0.192194,0.41916,0.152558,cement
0.948617,0.8625,0,0,0,0.060837,0.003525,0.037267,0.000737,0.058869,0.039708,0.048601,0.088075,0.714844,0.092199,0.789373,0.083211,0.569266,0.914794,grass
0.818182,0.954167,0,0.333333,0,0.036122,0.00087,0.054658,0.003612,0.098632,0.079417,0.086156,0.130164,0.701172,0.091017,0.804553,0.122975,0.421621,0.920049,grass
0.798419,0.3,0,0,0,0.013308,0.000137,0.004969,0.000291,0.11903,0.094003,0.164948,0.09431,0.652343,0.377068,0.392789,0.164948,0.481852,0.152378,window
0.853755,0.495833,0,0,0,0.079848,0.002554,0.032298,0.000342,0.148981,0.115073,0.21134,0.115354,0.578125,0.463357,0.326375,0.21134,0.505441,0.153874,cement
0.011858,0.479167,0,0,0,0.039924,0.000751,0.021118,0.00043,0.403048,0.381686,0.466862,0.355416,0.583985,0.530733,0.212525,0.466862,0.280738,0.175686,cement
0.300395,0.729167,0,0,0,0.068441,0.002689,0.052174,0.002565,0.24374,0.226904,0.287923,0.212782,0.669921,0.398345,0.341556,0.287923,0.303377,0.170506,path
0.786561,0.85,0,0,0,0.053232,0.000966,0.10559,0.001908,0.160599,0.124797,0.149485,0.206546,0.560547,0.112293,0.90702,0.195139,0.420767,0.948574,grass
0.324111,0.429167,0,0,0,0.047529,0.001139,0.043478,0.00043,0.138395,0.145867,0.163476,0.104442,0.880859,0.281323,0.324478,0.163476,0.394964,0.259856,brickface
0.944664,0.745833,0,0,0,0.053232,0.000757,0.029814,0.00079,0.140202,0.115883,0.116348,0.18862,0.65039,0.046099,0.925995,0.178203,0.409309,0.896313,grass
0.418972,0.491667,0,0,0,0.019011,0.000568,0.019876,0.00063,0.046476,0.061588,0.050074,0.028059,0.966797,0.156028,0.442125,0.055965,0.530556,0.372353,brickface
0.802372,0.604167,0,0,0,0.01711,0.000281,0.044721,0.000402,0.165247,0.126418,0.16863,0.198752,0.53711,0.183215,0.815939,0.187776,0.389034,1,grass
0.786561,0.741667,0,0,0,0.038023,0.001098,0.070808,0.000725,0.346245,0.329012,0.403534,0.301636,0.632812,0.485816,0.237192,0.403534,0.29381,0.181239,path
0.679842,0.5875,0,0,0,0,0,0,0,0,0,0,0,0.873047,0.12766,0.578747,0,0,0.515167,window
0.245059,0.791667,0,0,0,0.04943,0.000926,0.021118,0.000398,0.054222,0.045381,0.036819,0.08106,0.791016,0.056738,0.772295,0.076583,0.543201,0.850749,grass
0.29249,0.383333,0,0.333333,0,0.047529,0.001542,0.042236,0.000791,0.132198,0.147488,0.150957,0.097428,0.939453,0.249409,0.318786,0.150957,0.388385,0.289392,brickface
0.56917,0.379167,0,0,0,0.030418,0.000612,0.058385,0.001071,0.160858,0.161264,0.197349,0.121589,0.822266,0.341607,0.28463,0.197349,0.417763,0.22994,brickface
0.12253,0.6125,0,0,0,0.032319,0.00087,0.018634,0.000441,0.055513,0.046191,0.078792,0.03975,0.78711,0.252955,0.4611,0.078792,0.520578,0.179612,cement
0.067194,0.558333,0,0,0,0.013308,0.000019,0.013665,0.00027,0.027369,0.040519,0.02651,0.015588,0.958984,0.130024,0.491461,0.036819,0.600529,0.418547,brickface
0.715415,0.775,0,0.333333,0,0.074145,0.000697,0.053416,0.001142,0.089595,0.076175,0.084683,0.10756,0.746094,0.125296,0.705882,0.10162,0.322069,0.95994,grass
0.683794,0.2,0,0,0,0.028517,0.000353,0.029814,0.000589,0.850764,0.806325,0.919736,0.819173,0.267579,0.661938,0.309297,0.919736,0.203326,0.122017,sky
0.992095,0.7625,0,0,0,0.074145,0.000788,0.045963,0.001462,0.129358,0.1094,0.10162,0.177708,0.685547,0.024823,0.925995,0.167894,0.422491,0.875039,grass
0.106719,0.7375,0,0,0,0.04943,0.001509,0.114286,0.013711,0.208883,0.19611,0.241531,0.186282,0.710938,0.334515,0.404175,0.241531,0.275863,0.162564,path
0.778656,0.725,0,0,0,0.045627,0.00124,0.055901,0.001195,0.350117,0.331442,0.40648,0.307871,0.621095,0.482269,0.254269,0.40648,0.285554,0.175492,path
0.956522,0.125,0,0,0,0.034221,0.000359,0.006211,0.00011,0.942681,0.936788,0.966863,0.921273,0.515626,0.468085,0.379506,0.966863,0.119532,0.130976,sky
0.905138,0.3625,0,0,0,0.013308,0.000153,0.008696,0.000045,0.009812,0,0.027246,0.000779,0.798828,0.213948,0.512334,0.027246,1,0.157462,foliage
0.731225,0.675,0,0,0,0.04943,0.000837,0.047205,0.001432,0.119546,0.098866,0.103093,0.156663,0.683594,0.076832,0.844403,0.148011,0.396433,0.909937,grass
0.324111,0.441667,0,0,0,0.062738,0.00139,0.016149,0.000354,0.119288,0.106159,0.15243,0.096648,0.738281,0.315603,0.40797,0.15243,0.402203,0.175837,window
0.391304,0.7625,0,0,0,0.058935,0.002616,0.07205,0.001082,0.429126,0.399514,0.505154,0.37646,0.515626,0.595745,0.174573,0.505154,0.295908,0.169477,path
0.197628,0.1875,0,0,0,0.030418,0.000164,0.016149,0.000077,0.881487,0.847649,0.938882,0.851904,0.333984,0.613476,0.322581,0.938882,0.179483,0.124641,sky
0.833992,0.95,0,0,0,0.06654,0.001464,0.052174,0.002035,0.072296,0.055916,0.064065,0.096648,0.730469,0.105201,0.75332,0.091311,0.445969,0.925784,grass
0.853755,0.258333,0,0,0,0.030418,0.000792,0.038509,0.000622,0.033824,0.012966,0.064065,0.021824,0.710938,0.281323,0.489563,0.064065,0.822507,0.131323,foliage
0.454545,0.945833,0,0,0,0.039924,0.000885,0.023603,0.001648,0.059386,0.054295,0.037555,0.087295,0.816406,0.036643,0.779886,0.082474,0.54054,0.827351,grass
0.438735,0.379167,0,0,0,0.019011,0.000209,0.034783,0.000342,0.023496,0.004052,0.05081,0.01325,0.72461,0.264776,0.502846,0.05081,0.940741,0.130141,foliage
0.924901,0.770833,0,0,0,0.057034,0.001344,0.049689,0.000828,0.329462,0.304701,0.388071,0.290724,0.583985,0.48818,0.280836,0.388071,0.294238,0.164079,path
0.750988,0.4,0,0,0,0.070342,0.001539,0.231055,0.002172,0.203719,0.19611,0.23785,0.17459,0.75,0.340426,0.356736,0.23785,0.311552,0.197495,cement
0.335968,0.320833,0,0.333333,0,0.070342,0.001901,0.038509,0.00245,0.147431,0.156402,0.174521,0.109899,0.888672,0.293145,0.297913,0.174521,0.405118,0.259196,brickface
0.885375,0.708333,0,0,0,0.039924,0.00087,0.040994,0.000959,0.385748,0.357375,0.455817,0.338268,0.539063,0.556737,0.214422,0.455817,0.300006,0.167705,path
0.221344,0.441667,0,0,0,0.015209,0.000209,0.008696,0.000045,0.044152,0.055916,0.049337,0.02728,0.943359,0.163121,0.45351,0.053019,0.510362,0.348654,brickface
0.889328,0.4125,0,0,0,0.011407,0.00009,0.01118,0.000152,0.011619,0.00081,0.029455,0.003118,0.791016,0.216312,0.516129,0.029455,0.977778,0.15031,foliage
0.596838,0.3625,0,0,0,0.239544,0.00392,0.023603,0.000557,0.20062,0.181524,0.24595,0.170693,0.667968,0.393617,0.351044,0.24595,0.346398,0.16944,cement
0.079051,0.329167,0,0,0,0.022814,0.000045,0.017391,0.000406,0.791117,0.772287,0.851991,0.743567,0.472656,0.608747,0.195447,0.851991,0.179697,0.160154,sky
0.332016,0.883333,0,0.333333,0,0.060837,0.001056,0.043478,0.00109,0.102763,0.092383,0.076583,0.140296,0.763672,0.026005,0.848197,0.132548,0.423123,0.847965,grass
0.189723,0.120833,0,0,0,0.034221,0.000425,0.018634,0.000521,0.872194,0.831443,0.938147,0.840217,0.28711,0.652482,0.305503,0.938147,0.194537,0.123623,sky
0.557312,0.7125,0,0.333333,0,0.038023,0.000841,0.062112,0.00148,0.304158,0.294165,0.350515,0.264224,0.699219,0.423168,0.273245,0.350515,0.286863,0.192787,path
0.920949,0.4125,0,0,0,0.028517,0.000213,0.01118,0.000409,0.012652,0.00081,0.032401,0.003118,0.783203,0.225768,0.508539,0.032401,0.984127,0.150898,foliage
0.193676,0.408333,0,0,0,0.076046,0.00124,0.044721,0.004264,0.039504,0.018639,0.064065,0.033515,0.708985,0.255319,0.533207,0.064065,0.760734,0.106647,foliage
0.363636,0.916667,0,0,0,0.08365,0.00245,0.059627,0.002276,0.085722,0.06402,0.073638,0.119251,0.687499,0.089834,0.819734,0.112666,0.485216,0.919849,grass
0.675889,0.716667,0,0,0,0.098859,0.001696,0.090683,0.002216,0.39272,0.367909,0.463917,0.340607,0.5625,0.56383,0.180266,0.463917,0.305472,0.177116,path
0.573123,0.254167,0,0,0,0.032319,0.000512,0.037267,0.000417,0.182804,0.17342,0.234904,0.136398,0.744141,0.421986,0.2315,0.234904,0.450926,0.209221,brickface
0.55336,0.325,0,0,0,0.043726,0.001498,0.037267,0.002661,0.166538,0.168558,0.201767,0.127046,0.832031,0.33688,0.282733,0.201767,0.405022,0.233566,brickface
0.245059,0.008333,0,0,0,0.039924,0.00102,0.021118,0.000494,0.988644,1,0.986745,0.97817,0.625,0.353428,0.457305,0.986745,0.079806,0.129869,sky
0.747036,0.291667,0,0,0,0.041825,0.000657,0.040994,0.000248,0.299252,0.287682,0.341679,0.265003,0.689454,0.403073,0.314991,0.341679,0.267251,0.181713,cement
0.225296,0.058333,0,0,0,0.026616,0.000506,0.008696,0.000236,0.78234,0.713129,0.870395,0.754482,0.111329,0.737588,0.339658,0.870395,0.25541,0.109541,sky
0.87747,0.2125,0,0,0,0.011407,0.000301,0.009938,0.000362,0.044927,0.029984,0.075846,0.0265,0.75,0.287234,0.442125,0.075846,0.67037,0.168462,window
0.826087,0.15,0,0,0,0.01711,0.000213,0.014907,0.000353,0.676997,0.602108,0.804857,0.612625,0.105469,0.904255,0.0778,0.804857,0.320097,0.138931,sky
